XX,,6132,,E,1.63,57.155125112111221221221221121111581124111111111111111423333311412221122551218311251125211134736422
XX,,3212,,E,1.63,56.704111111132221211122221121112112131111111111111112111111111345112232881216221151321111111534522
XX,,5111,,C E,1.45,44.4541221121112212212 1221121112111111111111111111112111111111224411412121116225431623111112211522
XX,,5132,,C,1.57,73.485111111111121221222221121112111111111111111111111575333331331577112462118221361123111125711522
XX,,6222,,E,1.70,79.3815685511861212212222252121117317327783726116666312762372115212 3444854111125543325231 25581411
XX,,6232,,E,1.75,83.923123111 1122122122222111674178142711117661111111211111121133444  441221162242313221111344 1222
XX,,6132,,C,1.57,54.894128111111121221221115221111221136111176661111111723232311342711111881214112531324236122751522
XX,,5112,,DE,1.65,70.7651111131  213431221112 1211211132411113411 11121        313156557311311111134412115 1213731111
XX,,3112,,E,1.52,49.904111111111221222211221121111111111111111111111112111111311312211122241118221441223121132226511
XX,,6132,,C,1.65,56.704123111111221222211221121112111131111126211111111543331441122221112312117222421621111132511522
XX,,4112,,C,1.63,53.523122111122221221111121114111111115111111161111111462331431332511125416218221151324231124651511
XX,,4212,,C,1.75,72.584111111111121223122221121112111111111111111111111542332211327612151866111111361224111127761522
XX,,6132,,C,1.65,99.795111111111221221222221121112111131111111111111112111111111412544145546318221151121111115742122
XX,,7242,,C,1.90,77.115111111541221222222211121111381125212836311111111775323211326423123451217121251321111122652122
XX,,7242,,E,1.83,80.744127111121221223111221121111111116212611111111111673237211332112131881336223241122111132614522
XX,,7232,,E,1.83,86.1842261111112212212222211161111111262  811111111111722324211331422132881415221241221111123556522
XX,,4122,,C,,5111111122221221221221121112111111111111111111112111111111114342144126116223231223111114722421
XX,,6222,,E,1.80,122.475122111111221221222221121112111111111111111111112111111111413522222651116331231221111113361522
XX,,4212,,C,1.75,61.244111111111221213222221112111111113111111111111112111111121331312112146114221131221111111211422
XX,,6132,,C,,31221111511145212211142141117216335  655511111111534331221412732116166216222511212331127761522
XX,,3212,,C,1.75,65.773111111121122222211221121111111135111111111111111544324211222211113866438225241221111123372522
XX,,3212,,C E,1.83,111.133122121111121214222221112111221222111133111111111422232451512313175341227221211322341122751412
XX,,6232,,E,1.78,70.314111111111221221222221121112111111111111111111112111111111332212123761115221141221111112332522
XX,,4222,,E,1.75,65.775122111111221211122211115112111115111111131111111432331321333123222531214222331122221121511421
XX,,3112,A,C,1.55,40.825111111111221231121221121111221124212811111111112111111431327727123266218221151523221127761512
XX,,3112,,E,1.63,54.434111111111221211222221121112111111111111111111112111111111341212122872215221241221111112263522
XX,,6132,,C,1.65,61.244111111111221214222221121112111111111111111111112111111111314444141366416222311121311115711512
XX,,5222,,C,1.80,86.184111111133121221212221121112111131111111111112111652331211315354123686416225221121251123384522
XX,,6142,,C,1.65,113.402128111111221215222221121112111115111111111111112111111111514422142131118222531124 11111611521
XX,,6131,,E,1.70,45.3651111111112212212222211211121111111111111111111121111111 1322422245426116221241221111112641522
XX,,4222,,E,1.73,61.243322511111221221222221115111747734446226121111111532324211324422116886216221151321111122282
XX,,6132,,E,1.68,68.043123111111211221222221117111221126111127111111111622324311313312122166216221341123111122554522
XX,,6122,,C,1.65,83.9222221111112212212222211211121111311111111111111121111111313162121234521 6221171421111116731222
XX,,7132,,E,1.65,79.38511111111122122411122112111142 1271111111116111121111111115 7772775661111321411123211115711521
XX,,6132,,C,1.70,54.434111111111221221221221121111111117111111111111111523335311132111113311214211321221111122211422
XX,,6242,,E,1.75,90.72112811                 151117 11                 2783322114422          823           2
XX,,6132,,E,1.65,56.705122113111221211221221121112111131111111111111112111111111222261112111118115331423111116111322
XX,,4222,,E,1.88,90.723122111111221221222221121112111111111111111111112111111114121241113186218221171321111112181122
XX,,5132,,C,1.65,58.9751111111112212112222211211121111111111111111111121111111 1335411114312115222111321111111511522
XX,,6222,,C,1.83,74.39312211113322121312122112111211113621  11111111111353324211223 33333141211111411421111123361521
XX,,5112,,E,1.55,46.725111111111211211222221121112111111111111111111112111111321341112132836116221231212111131211521
XX,,4212,,C E,1.75,58.513122111221221222121121121111521124111125211111112111111211322222123651218221331324321122372412
XX,,4212,,E,1.83,72.583211111141221231221221115111111125326811111111111443324211412212124166416221231321111121461422
XX,,5132,,E,1.60,44.455111111121221221221112321112111115111125111111111633332442221111113131116221421324121121512311
XX,,4122,,E,1.57,81.655122111111122221121111121111321136111111111511111523323351444417117311111121521224321137213411
XX,,4212,A,C E,1.83,89.815122113232222113121112315111581124111164131111111622324231512212213151214311411424211122642211
XX,,4112,,C,,55 311122 111221111221114  21111   1  111111111121111111643133323127764541 3462223111112484511
XX,,7141,,E,,1111111111221221221221121112111131111111111111112111111161411323124311111224141221111111521122
XX,,3212,,C,1.80,70.312122111122221224221221113111111115111111111111111454338211312211112366336221321323231122241522
XX,,4212,,C E,1.73,61.694111111121221221221221121111111111111125111111112111111211323341321456118221351323321122542411
XX,,4122,,C,1.68,113.404111111111121221221221121112111111111111111111112111111121417522251361118221331221111111771512
XX,,5122,,C,1.63,74.845122111111221221221221121112111111111111111111111733332311343671141136116225141321121122621521
XX,,3212,,C,1.73,62.604322111111121222212221121111111121111125131111111452324211222112123776418221241322211122363521
XX,,7242,,E,1.68,71.675122111111221222112221117231781136111136111111111573333211343333433151218211241322211121751521
XX,,5222,,E,1.65,54.435122111111221211112221121111521121111111111111112111111111331211111311116221151321111111711522
XX,,4212,,C,1.60,67.5932224325 112123421122221411111153432564311142123157422621132243452332333532323222113122 542421
XX,,4112,,E,,5311111111221214221211121112111111111111121211112111111151344241442531117221441424211111312322
XX,,5132,,C,1.65,54.4351111111112212112222211211121111111111111111111121111111 1335411112313118222111321111111311522
XX,,6122,,C,1.57,63.50411111112 22122122222112111211113111111111111111172332131133221 1 2 74 162253 142 11112233  22
XX,,6232,,E,1.78,83.925111111111221211221221121111111111111111111111112111111111412213135131117222421222311112211521
XX,,7242,,E,1.73,70.31212814111122122122222112111122113521261111111111162333                          211111
XX,,5122,,C,1.63,72.584111111111221211222221121112111111111111111111112111111151411431115111118225111121111114311522
XX,,6232,,E,1.78,66.681122112121221221221221116111782136225811111111111742325211312222122376118221431322111123636522
XX,,5232,,C,1.78,72.585111111111221221222221121112111111111111121111111373328211226413135286218225141211 11126781522
XX,,4222,,C,1.85,78.025122111111221221222221121112111131111111111111111623324211225522155686415221161221111135541522
XX,,6232,,C,1.88,74.843125111111221223221221121111741126111111111111111533333211322212122861218221431223211123711512
XX,,5132,,C,1.55,50.805123111111213422221121121111221134111126111111111633333311222212122536216221531122111122431311
XX,,6252,,E,1.88,108.8611221111312212212222211211117411362  611111111111845324211312273142685116221221223111122761422
XX,,6132,,E,1.65,56.703111111111221221222221121111111117111111111111111733332311312411112151116221351125131131733521
XX,,6232,,E,1.73,79.3841281411312212212222211211121111373  811111111111823334211321 22114866228221231221111123566511
XX,,5232,,C,1.78,72.58511111131122121212222112111111 1111111111111111121111112112262121248 6218225341721111127781522
XX,,6232,,C,1.83,79.385522111142121211222221121112111111111111111111112111111161311214  3136212  2431221111112514122
XX,,5132,,E,1.63,58.975128111111221221221221121111581135228811111111112111111111317312235871118222351221111112514512
XX,,4122,,E,1.60,53.072111111111221241211221121111  11 6111126211111111634332411331115115311128111321323111135412522
XX,,4112,,C,1.60,66.235111111111221213121221121112111111111111111111112111111131333377532844212221451321111115342522
XX,,4122,A,C E,1.68,62.145111115311123113112211121112111111111111111111112111111141213212111111118225511723111111714512
XX,,6232,,E,1.90,83.92412 1111311 122122  21121112111111111111111111 1173332421 335511114556312321541121111 34711 22
XX,,5232,,E,1.85,89.8111221111312212212222211211115821354  83612111111211111111133727151518112622122132111 117764522
XX,,5222,,C,1.75,97.523111111111221223122221121112111111111111111111112111111111316615155515318225351221111115781522
XX,,3112,,E,1.50,54.4341111111112212212122111211117211243  811111111112111111111311121115211328221331223111111612522
XX,,4112,,C,1.65,72.584111111111222223121113321111111112111111111111112111111433313521113416117221451324111132711512
XX,,4212,,E,1.78,54.894111111111121212122221121112111115212611111111112111111111222322132666116221241321111111363422
XX,,6122,,C,1.57,63.504111111111221221222221121112111131111111111111111723321311332213223466236225321421111122351522
XX,,4212,,C,1.85,77.113122111231121225221221121111221124111125211111111375338211322322125886335221341322131127581212
XX,,4112,,E,1.63,62.6041111121321134421211122161117212211111 6 11111111533337331343212134186358111531324331122683111
XX,,4122,,E,1.63,68.045122111111221211221111114111111111111111111311112111111132312111121221115221547724131111311511
XX,,5112,,E,1.70,83.925111114121221222211221121112111112111111111111112111111111412222221836111221361224131111353111
XX,,4112,A,C E,1.65,88.9121241112112212241212111211111111153  811111111111534332431417743122236218321521424121133321521
XX,,6122,,C,1.52,78.93512211112122122111111432111211111621261111111111        11314332131886418221511223111112381511
XX,,4212,,C,1.78,49.904122111133121225222221121112111111111111111111112111111211226516117681215222141221111136331122
XX,,4112,,E,1.68,54.895122111111221221221221112111111115111111111111112111111241322754731446318221361222111121751512
XX,,7222,,C,1.88,90.725111111133221211222221121112111131111111111111111523324261313222222876357221111121111132781522
XX,,7232,,E,1.93,97.5251111111112212212222211211121111111111111111111121111112113112141448664162211311211111 5581422
XX,,5132,,E,1.57,71.224122111111221223121211116112111111111111111111111743323311312134141181226131521324211122786211
XX,,4122,,C,1.68,66.235122111111212224222221121112111111111111111111112111111111411312131286416225231112131112742522
XX,,5222,,E,1.85,64.864111113121221221222221116111741335226256311111111633332211222221125886428221121221111137581522
XX,,6232,,E,1.75,68.044111111111221211222221121112111117111111111111111722331331342322223861216121231321111123531522
XX,,6132,,E,1.55,68.045122111111223111221221121111111111111111121111112111111141414311132611116121441123121112554511
XX,,6222,,C,1.85,70.314111111121221221221221121112111116111111111111131722324211222122112666418222131323211123362522
XX,,7242,,E,1.90,77.115122111111221221221111121112111111111111111111112111111211332123222151116321421223211121432522
XX,,6132,,E,1.60,48.542128111111121222121221121111111126111111111111111734332311112211122181418221441121121122714522
XX,,6232,,C,,31111111112212212222211211121111 3111111111111112111111161117456 75211118225114425111117411122
XX,,5222,,C,1.88,83.924125131111221232222221121111111125111126211111111476328211323242255886418221351221111134382522
XX,,6242,,E,1.83,99.795123111111221211222221121112111111111111111111112111111111411212123831426221311323221111713511
XX,,5132,,E,,5122111 11221225122221121111111131111111111111112111111111111311111311111224111123331111111121
XX,,6232,,C,1.85,104.332111111111221222212221121112111112111136111111111667336211422221113584434221231111131131781522
XX,,5222,,C,1.70,68.045111 11 3222121512212112111211113111111111111111         1131111111111111222111 11111111111121
XX,,6231,,,1.93,68.0451281511511212251222211167617311262385111111111114333352113 322 1251    8 211   211111363 1
XX,,6232,,E,1.85,56.701122111311121221221211113112111116111111111111111672331211222211127386438221411423111134483511
XX,,5222,,C,1.73,60.335111111111221221222221121112111111111111111111112111111111322111116111218221131221111116281522
XX,,6241,,C,1.80,68.044124111111221211222221121111111111111111111111111732324211243211122316116211231221111121211511
XX,,6132,,E,1.65,54.435122111111221221221221121112111117111111111111112111111111312232132265216321341121111112654522
XX,,6232,A,C,1.83,97.072111112111121221222221121112111113  8511111 211121111112614122 3664322212221141121111134222122
XX,,4222,,E,1.80,68.044111111111  122 22222112111211111211111111111111        11223      47621622  31723 111  57  2
XX,,6132,,E,1.60,56.705111111111221221222221121112111111111111111111112111111111311212133481217221141121111112716522
XX,,6232,,C,1.93,111.1344 211111122122122222112111211111  1  11111111111823324211322231231163334221141221111121351522
XX,,6232,,E,1.88,99.795124111111221212122221121111111116111111111111112111111111341213122166316221241322111111656512
XX,,5122,,E,1.50,40.825111111111222111221121121112111111111111111111112111111151411321114171116221421323341111522411
XX,,5232,,E,1.80,61.24512755112122122211222112111111 1 62   11111111111723335211342423123336228115221122111121586422
XX,,7132,,C,1.68,97.9842281111212212212111132171117817267  276611111111673233421412211112111118111211221111122711521
XX,,6131,,,1.50,33.114111115311121213111223316111461121111111111111112111111161225633432131118221551221111112731521
XX,,4212,,C E,1.78,75.303111111111221211122221121112111131111111111111112111111111526664443681316335155321221113361122
XX,,6232,,C,1.78,64.865111112111221211221221121112111111111111111111112111111211112114114486153221342322111132711121
XX,,6132,,C,1.57,86.183111111111212112211221121112111111111111111111112111111111411412112121116121251415241111311222
XX,,4122,,CD,1.57,60.785111111111221211222221121112111111111111111111112111111111343323122256114221321321111112231522
XX,,3112,,C,1.65,82.563111112211221221121113321111281125212611111111112111111331312241144351214221351322111121751122
XX,,4112,,C,1.60,70.765111111111224521111123221111111121111125111211112111111111335222112621318221321122111114541422
XX,,6132,,C,1.70,131.544311111122121222111211121111  11 62  611111111112111111111511111121231118225451721141111711221
XX,,6232,,C,1.88,70.763122111111121211222221121112111111111111111111112111111111227111112131218221161221111112241522
XX,,6122,,C,1.70,127.014311111121221211221221121111111111111126111111112111111111413241112831116221441323111112311422
XX,,3212,,C,1.78,107.9641111 111122122122222112111211111                     8                         2111
XX,,6222,,C,1.73,63.504111551311221221222 21121112111131111111111111112111111261317777777455 4833 57772 111137765522
XX,,4122,,C,,4211111111121212111113312111  11 621271111111111211111114151111 113111118221411225341112711511
XX,,4212,,E,1.93,73.0351111111112212212222211211121111141111111 1111112111111211223722264386318221241122111123773522
XX,,2 2,,C,,51221 1 112212122222211211112 112 1111  111111112111111111 212121263511111 2261221111111761122
XX,,7232,,C,1.83,75.305111111122221221222221121112111111111111131111112111111111223111113886211221141222112113181522
XX,,4122,,C,1.70,79.832222115154221232111114321111251125111125211111111623338331412211122323356131241222111121221521
XX,,4112,,C,1.60,104.335323111111222221111111113111  11 5212711131111112111111411513322232866258221431124112122513522
XX,,6132,,C,1.60,68.955111111111221211222221121112111111111111111111112111111111337371115181118221351221111117511522
XX,,6132,,C,1.50,66.233111111211221221221221121111  11 6212876111115111772336411415522133311118213311214111123311511
XX,,6232,A,C,1.70,88.451111151122121211222221121111  11 7  6376611111111574324211327211172881218111132221111127781512
XX,,5112,,C,,4111111111221212222221121111111111111111111111112111111111312514122841138221161221111112541122
XX,,4112,,C,1.68,53.524311111111221221212211121111281121111111111111112111111111245212125736216221241221111112231522
XX,,5122,,C,,2111211121121221111121121111741126111111111111112111111131515754127366158224361423111115724411
XX,,6232,,C,1.80,63.504211111111221211112221121112111111111111111111111762333211322223555332116121121321111123131522
XX,,4212,,C,1.83,88.915122111111221221222111121112111116111111111111112111111111322212122161216221231223211113282522
XX,,6231,,,1.93,90.275122111111221221222221121112111111111111111111112111111164412744322211216222151221111112221422
XX,,6232,,C,1.78,77.112111112121121221221221121111111326111146311111111722332211225612112136318221431322111127743522
XX,,5122,,C,1.60,56.705322111111221221221111121112111115111111111111111723324311312221112211116225421122211122211512
XX,,4112,,C,1.50,50.355111111111221221221221121112111114111111111111112111111111214212123251217221161121111112451522
XX,,6132,A,C,1.68,58.975122111111221221122221121112111111111111111111112111111111222123213854315232571521111113351522
XX,,6132,,C,1.45,54.435111113121221221222221121112111111111111111111111823323311313351112343318111541121111122241522
XX,,5122,,C,1.63,47.174111111111221221222221121112111116212611111111111723323311231323224286118211411121111131581511
XX,,5222,,C,1.68,64.4143221113112212231112211211113211261111111111111121111111213132121233211162233314232211123 1321
XX,,5232,,C,1.83,92.9941 2111111211211222221121112111111111111111111111   32421131122222178141 221141221111123781422
XX,,5122,,C,1.50,52.625111111111221221222221121112111111111111111111112111111131327753122366118221131221111112751522
XX,,4112,,C,1.75,61.244122111111221221222221121112111111111126131111112111111111322312221226218221151121111112311522
XX,,5222,,C,1.85,172.3741111111311212221112211143313415362  665641111111432224211517312113331118223351322325123311322
XX,,6231,,C,1.83,55.792123111111121221222221121112111131111111111111112111111111413721124866216321231721111116381522
XX,,4122,,C,1.60,70.765111111111221211212221121112111111111111111111112111111131315765162341312222441324211116741522
XX,,6132,,C,,5122111111221221222221121112111111111111111111112111111111311452111836114335151121111111181522
XX,,3112,,C,1.60,76.202122111131122221222221121111421132111124111111112111111111442212121241328221421221111113512522
XX,,5122,,C,1.68,68.0431111111222212212222211211121111311111111111111121111111 1234211112312113115151321111114211522
XX,,4112,,C,1.55,52.165322111111221221222221121112111111111111111111112111111111341122131814116221441121111111521522
XX,,5222,,C,1.68,97.525111111111121211222221121112111111111111111111112111111111444112122821118222241221211111711522
XX,,3112,,C,1.57,79.385211111111121214111221121112111115111111111111112111111451513221111411218221451123111121711521
XX,,6232,,C,1.73,84.3741111111  221221222221121112111111111111111111111722324211412442235411311322341321211122621522
XX,,5122,,C,1.63,77.1141 21111112 1212221221121111111126 1  261111111121111111314132222222311183313412 1111111512422
XX,,3112,,E,1.73,50.805311111111221222221221121112111111111111111111112111111111342312152866316221331122111111764521
XX,,5121,,E,,51111131112212112222211211121111                                                2111
XX,,5232,,C,1.73,68.045111111111221251222221114112111112111111111111111743337431341311112481318225411322111122781522
XX,,4212,,E,1.75,111.135122111111221211222221121112111111111111111111112111111111335622222786418121151121111112753522
XX,,5222,,C,1.85,102.065123111111221221221221121112111115111111121111111722324211411221225183226111431323111125731122
XX,,4212,,C,1.73,59.885111111111221221222221121112111111111111111111112111111111323332231776218221231122111111571512
XX,,5232,,C,1.70,68.494123111111121221222221121112111111111111111111112111111111413421122476214221251222111113461522
XX,,6132,,C,1.60,86.18111111111122121122222112111211113                                               2111
XX,,622,,C,,43 211111122121122222112111211111  1  111111111121111111 112111111 111111 11  1621111111 11 22
XX,,4112,,C,1.55,58.974122111111211212221222321111111111111125141511111 22331241333353232821256222341122311131211521
XX,,6232,,C,1.75,56.705122111111221231221221121112111111111111111111111722321321243223111381316222431221111123261321
XX,,6132,,C,1.63,86.184422111111221221221111121111  11 5111156311111112111111133512112232341216221511323231111511511
XX,,5222,,C,1.85,86.643334334544121233222  332111  4233553  5 535 543321111113433345443545443353343  11433 533543 11
XX,,4112,,C,1.68,58.974311111111122223222221121111111111111111111111112111111111324216123761258321331312131 12744122
XX,,7132,,C,1.65,117.944122111111221222221221121111281227212626211111111723321231412212122231126222331222111135721522
XX,,5232,,C,1.80,73.9431231111212212212222211 1111111126111111111111111623324211322212112353212111341322111123231422
XX,,5222,,CD,1.75,77.115111111122121225221222321112111111111111111111112111111111334262424246116222321321321114781422
XX,,5212,,C,,4111112211121223121221121111221134212611111111111232328211327655123836248331451222221137371522
XX,,4212,,C,1.75,70.315111111111221221222221121112111131111111111111112111111164337721111111111225111321111113111122
XX,,6232,,C,1.85,102.97411111111122121122222112111211111111111111111111        11341514111411111221241121111111111122
XX,,5232,,C E,1.78,61.245111111111221211222221121112111111111111111111111722325211222111115221226221231321111121151522
XX,,4221,,B,,51 211111122121122222112111211111111111111111111211111116434                    2111111
XX,,3212,,C,1.73,63.504111111111121221221112321111111112214774111111112111111211333321231351116221351722211131781522
XX,,7242,,C,1.80,68.045111111111221211221221121111  11 1111111111111112111111111416613112341118221337121111112341522
XX,,4222,A,C,1.80,68.044122111111221231222221121111221121111126211111112111111111323222123851218221141221111117751522
XX,,6132,,C,,4128111122221221222221121112111131111111111111112111111111327624112881218111421221111113381522
XX,,5122,,C,1.57,88.455122111111221221222221121112111116111111111611111623338311313 141211411183311322211111 123152
XX,,5212,,C,,35 211581121423  2121232111211113  1  1111111111177832 321232577777886452121371421111127781222
XX,,5222,,C,1.85,87.095122111132221221222221121112111111111111111111112111111111312212213463226221141321111113551522
XX,,4112,,C,1.65,98.884211111131221241221211121111221221111124211111112111111111412112113856216221561524211112311322
XX,,4112,,C,1.70,56.704511111111215621221221121111  11 2111135111111112111111411311111125446118223231122111131721522
XX,,6132,,C,1.57,82.5641111111  221211222221121111111116312811111111111553333331411421111822118111331323111121131222
XX,,6232,,C,1.65,59.423122111111221211222221121112111114111111111111112111111111223241122216211222521223111114381512
XX,,5222,,C,1.75,73.032111111111221211221221115112111111111111111111112111111151311211111181118225111321111111711522
XX,,4112,,C,1.63,58.973211111111121221121211121112111115111111111111112111111111315231145586318221531221121115542511
XX,,4212,,C,1.78,111.1352221121112212212222211211111111                      7     23221       822124122111      1522
XX,,6132,,C,1.63,107.05512211111122122122122112111111111611111111111111172332431133511211211111122545 121111122711122
XX,,6232,,C,1.93,72.582111111111 11211  222112111211113 1111 11      11778 35211324111111121112222161321111121141412
XX,,5222,,C,1.83,58.9721111311111212212222211211114312 11111362 1111 11655334261321111441813118224111721111 37711122
XX,,4212,,C,1.70,54.433111111111221221222221121112111131111111161111111232324211433354555846218221141221111133351522
XX,,4212,,E,1.65,61.245111111111221211122221121112111111111111111111112111111121312411453146116221251123211114223522
XX,,5222,,C,1.90,86.1831111111112 12212222211211121111 11111111111111121111113111117141118111112211111 11111 7711122
XX,,7232,,C,1.70,114.314111111111221211222221121112111111111111111111112111111111312212142566216321341221111112651522
XX,,5122,,C,1.65,61.243322111111121221222221121112111116111111121111112111111111322216121111116221431221211111711522
XX,,4212,,C,1.85,71.221523111143221212222221121112111111111111161111111272324211347644271855238221161221112137741522
XX,,6132,A,E,1.55,72.124122112341113232211112321112111  3111173511111111554323351412231111181116331516413321221733411
XX,,5122,,C,1.57,54.895111111111221212221221121111111116225811111111112111111221321111115336118222451721131121611522
XX,,4212,,C,1.75,63.50341111371121232512222112111111111111111111111111162233421 326       852183     32111112  7 522
XX,,4212,,E,1.73,63.505122111111221211222221121112111111111111111111112111111111342212121581316221541121111112783522
XX,,4212,,C,1.65,49.904111111111221211222221121112111111111111111111112111111111224411567532112221121422111117511522
XX,,4112,,C,1.75,92.534111111111221222122221121111111132111111111111112111111131411111116811118222131721111111711521
XX,,4112,,C,1.63,52.164111111111121222222221121112111111111111111111112111111111122322113386216331421724311113511522
XX,,3112,,C,1.68,85.285311111311221211111211121111221221111125211111112111111221416714116411418221331223121127711522
XX,,5121,,E,1.52,58.065111111111221212222221121111111111111111111111112111111111311331231656116221131121111111751522
XX,,3112,,C,1.52,61.243111111111221222222221121112111111111111111111112111111111342322122451116221241221111112321522
XX,,3112,,C,1.52,68.045511111111221222221221121112111111111111111111112111111131411211111211116221441122211112211522
XX,,3212,,C,1.75,68.044111111111221212222221121112111111111111111111112111111131342223252841118222151121111112742522
XX,,4122,,B,1.57,48.545111111111221213222221121112111111111111111111112111111151343332251841212221161122111111711522
XX,,4212,,C,1.75,62.142122111111221221222221121112111111111111111111112111111111322111111866118221351122211113261522
XX,,4112,,C,1.65,53.983111111111211222221221121111111111111111111111112111111111324714132126116221311222111112331521
XX,,3212,,C,1.78,85.735111111111221213122221113112111111111111111111112111111121512746125816113222321122111116711522
XX,,4212,,E,1.75,61.245111111111221211222221121112111111111111111111112111111111342413134871115221151121111113464522
XX,,3212,,C,1.78,61.245111111133221221221221121112111111111111111111112111111111225214134866218221351121111114732522
XX,,4212,,E,1.85,69.404122111111221221222221121112111111111111111111112111111261323311123876116335351121111124766522
XX,,4212,,E,1.68,56.705111111111121211111221113111111113111111111111112111111111227521117466218221311422241115635512
XX,,4112,,C,1.70,54.433122111111122223221221121111111111111111111111111622338311332222121286418221131222111133315512
XX,,6132,,C,1.55,55.3451221  11122121      11211121111311111111111111121111111112211      111182      2   111  1
XX,,4212,,C,1.83,60.785122141211123221222221121112111111111111111111111423324211322222122623227121231321111123341322
XX,,5222,,C,1.96,147.425122112111221221222221121112111111111111111111111722324211334722131266418221251121111125761522
XX,,5132,,C,1.70,58.975111115122121221222221121112111131111111111111112111111111141777777886417221271221111117681522
XX,,4122,A,,1.65,56.704122112111221221222221121111321121111154311111111623332311333242431266316221241322111123363522
XX,,5222,A,,,5111112111221211222221121112111111111111111111112111111111415311115561116222331422111111611512
XX,,5222,A,,,41221111112212212222 1121111  11 621267241111111        113123221212713163232515211211 3761422
XX,,4122,A,,1.68,54.435122115111221221121124221112111111111111131111112111111142223322117341111225551324122112223412
XX,,4222,A,,1.75,90.724111111111221211222221121112111111111111111611112111111111412222222441116221161321111112311522
XX,,522,A,,,41111111112 1211 222211211121111111111111 111  1 11111  1141321222145111133124172211 11153432
